source	t0	t1	t2	t3	t4	t5
5720	0.5353856369	0.3831373544	0.5637752605	0.6778195106	0.5468880264	0.5560892363
5721	8.4962146414	17.4441059915	23.2996915435	22.8435916948	17.090670225	22.911637586
5723	0.0279822743	0.0192530761	0.1633012336	0.4029499675	0.3399105564	0.2129812753
5725	0.0654719842	0.1947403167	0.2342617351	0.1066123299	0.0971850543	0.1686162491
5728	0.2611154155	0.0840228975	0.064600235	0.0618900319	0.0770192589	0.0678391415
5730	0.0212045981	0.0017441004	0.0166774663	0.0031605373	0.0140427324	0.0238247752
5732	0.3146799423	0.138518822	0.1429422207	0.1229527217	0.1621747524	0.0565547077
5734	1.1663299627	4.6515473586	1.6740661326	1.5203582265	1.3053749481	0.89563213
5739	0.2501978705	0.3436033089	0.2507989816	0.8302694098	0.8459059129	0.620564854
5747	0.0147697884	0.1126997852	0.045405508	0.021046979	0.0193087658	0.0068395655
5756	0.3611017664	0.4392674585	0.3467942668	0.1762998735	0.1888711143	0.1720184068
5757	18.6242879961	33.7806155572	33.4587543365	26.9903321588	28.9146717909	29.2341361189
5763	15.3705737743	8.6706847298	6.7399639997	10.3574486054	11.5324687734	13.5986740125
5768	0.0926459872	0.1885937444	0.1057277107	0.1739102282	0.1616601656	0.1599060781
5770	1.4024477059	1.8776550778	0.7994551165	1.2641280903	1.373361293	1.2894771828
5771	0.131765283	0.4421009528	0.2819204474	0.1746443118	0.1563655582	0.1561533209
5775	0.1479273766	0.019272059	0.0150579549	0.0157383559	0.0209322301	0.0187482692
5777	0.626876378	1.2462399643	0.941097804	0.6651140148	0.5021595903	0.5283870845
5778	0.3641676827	0.7581161669	2.126457643	1.5527296192	1.569422883	2.3296490851
5780	0.0333347634	0.0314139211	0.0209010213	0.0275048517	0.0351175119	0.043529885
5781	0.0953207863	0.3175235544	0.3729152825	0.1846405403	0.1832781507	0.2541279731
5782	0.260634972	0.0401417425	0.074136856	0.0750418965	0.072143515	0.0708484436
5786	1.5107306905	0.6456051817	0.655202548	1.7273752227	1.9517303863	1.7134069695
5788	1.7276214346	1.3600086815	0.3662232108	0.3743053101	0.3817660367	0.3024915588
5790	3.1922150007	0.2409146191	0.6074273204	0.6416416186	0.836970335	0.7580876873
5791	0.042827232	0.411868884	0.1003198837	0.0333944691	0.0417960065	0.0440749217
5795	0.0250348776	0.021560275	0.0109487282	0.0135545473	0.016065507	0.0162817129
5796	0.0034841291	0.0312241788	0.0200951557	0.0072195395	0.0066727657	0.0082280644
5805	0.1608676674	0.4990407352	0.8252779906	0.3778509655	0.3097686999	0.3875447644
5810	0.0427448147	0.2164758588	0.2043059305	0.1487701095	0.1151594855	0.1389542519
5813	0.7307562626	0.408034749	0.4136387181	0.2488568959	0.3110016181	0.3153255579
5814	0.2567967439	0.2412109174	0.3747914371	0.2800912808	0.3236832146	0.2927518008
5818	0.0029567541	0.0082354374	0.0073014914	0.0023456685	0.0027503789	0.0026085255
5820	0.3177530626	0.4890971335	0.186322799	0.2391772344	0.2870805563	0.1789581286
5822	0.4231647633	2.4210835766	1.7059513737	0.6807629235	0.5170786693	0.7565964648
5824	0.3836487667	0.1570077874	0.2375953151	0.1659607966	0.2411480249	0.2465675152
5825	0.0514644598	0.0456525328	0.1238531964	0.0831341204	0.0403214138	0.0540978804
5826	0.0785526046	0.0468232638	0.0407330862	0.0390215396	0.0317243709	0.0229681636
5827	0.0986753796	0.0670747971	0.2964287619	0.5339602725	0.7369421697	0.7878601716
5828	0.0136339012	0.0012580571	0.0026236711	0.0014000466	0.0028703058	0.0034504592
5829	0.4394451592	0.1492856573	0.0812833755	0.1403056487	0.1100752437	0.0834207953
5831	0.007987685	0.5065332871	0.787391545	0.4931676373	0.3333476615	0.2704355201
5832	0.2317400691	0.9871149795	0.7709380906	0.7627327874	0.8702172459	0.8101792754
5833	0.1256338673	0.0999244438	0.1755888026	0.1704310022	0.0995461681	0.1436571441
5834	0.84389443	0.3809559723	0.3793122693	0.4017278182	0.3933367905	0.3326606208
5837	0.0329603959	0.0126911266	0.00333223	0.0046598696	0.001905114	0.0016507537
5859	2.9463949957	0.8838792112	2.048730106	2.6716521516	2.0289232327	2.4293698594
5861	0.298533991	0.5023318328	0.3784306072	0.4075031558	0.4316532689	0.4157688954
5862	0.8813331026	0.4394086316	0.5430653685	0.6849025038	0.6581742219	0.6996208995
5863	0.7313007158	0.158580783	0.1390337785	0.1140290691	0.1220627649	0.1047740905
5867	0.1509480627	0.0986685317	0.0769387923	0.0695790382	0.0736594221	0.1036802946
5868	0.3304833738	0.5593158369	0.411400251	0.5396616267	0.4620413467	0.3932833845
5869	0.1684695851	0.0491034706	0.0593791483	0.0634248127	0.0816472618	0.0803233985
5870	0.2122982837	0.2881392527	0.1817528092	0.2510409344	0.3977730825	0.2802420152
5871	0.4283311324	0.0392511488	0.176453073	0.2624859164	0.1849258856	0.2276603009
5873	0.0611625484	0.3439879041	0.2244481308	0.341448548	0.3127149204	0.265188017
5875	0.0539551048	0.0597510724	0.1544827164	0.109126236	0.0796571096	0.0749927595
5876	0.1724451117	0.4721005489	0.766900379	0.3259660735	0.2108070547	0.2553344054
5877	0.0028776787	0.0025627072	0.0039423103	0.0024175105	0.0022816777	0.0028691547
5878	0.0360601089	0.0671921202	0.0903541124	0.0668157544	0.0521757845	0.0927186882
5879	0.2671029735	0.3174920409	0.6712377725	0.6254530355	0.6729272284	0.8625531093
5880	5.1537698171	2.4579692208	4.5516766147	5.8375589772	6.8870986453	5.6556216802
5881	0.0578607574	0.022748644	0.1161321489	0.2542608508	0.3394111551	0.2627500337
5883	0.2268530184	0.0908053259	0.2191010532	0.1988105397	0.1711504267	0.1659999248
5884	0.0295010419	0.0254759294	0.0409121415	0.0385601879	0.0388820237	0.035093879
5885	2.3030012601	1.6558395875	1.394352523	2.4490958519	3.1870715345	2.9759648437
5886	6.7793850089	7.2387012569	9.596920717	6.9778037883	7.3962439544	8.3817206553
5887	0.147634105	0.19618442	0.2290937077	0.1368116699	0.1218036924	0.1227070149
5888	0.0119393582	0.0123304863	0.9104051458	1.3441525334	1.298330551	1.1113521947
5889	0.2819273983	0.2865924492	0.7924113607	0.7458119758	0.7748023017	0.7919957753
5891	0.021838591	0.0187323999	0.0196666046	0.0356909989	0.0297846099	0.0305933385
5892	0.0157882383	0.0439149266	0.0586312128	0.0336195609	0.0374821835	0.0496659666
5893	0.0683979763	0.0440040494	0.0785806414	0.0779821761	0.0706330655	0.0688529209
5894	0.8153679521	0.7273340242	0.7747102706	0.545331763	0.5125932394	0.5940746714
5898	0.1222679944	0.330010318	0.1958233727	0.1317408333	0.1449817511	0.1485813444
5900	0.306617262	0.3559059987	0.1370178671	0.1895407514	0.321335576	0.1137217927
5901	3.3906559565	12.0550142906	16.5757750362	12.7048355849	11.5490004138	13.6495972015
5902	1.6530277504	8.1211386779	9.2140242118	7.1030506309	6.4239935051	8.1494852271
5903	0.0354994447	0.1299185055	0.0664396011	0.0270992122	0.0246603852	0.0315488679
5905	4.3894186733	11.1236478341	9.4516529037	8.6925476935	5.1685763475	7.0042502347
5906	3.3020387643	5.6713983362	3.5792032571	5.5380923414	5.4660926624	4.3286304661
5908	2.4567198686	2.9419443594	1.6113974221	1.7172138453	1.6661751365	1.717605905
5910	0.0746657298	0.0994979612	0.1311327161	0.1305957601	0.1356346693	0.1774754308
5911	0.0140546397	0.0202030254	0.0399320536	0.0446206793	0.068984561	0.0656643042
5912	0.0339366923	0.0299027201	0.0127799648	0.0158595411	0.0174501449	0.0233505517
5914	0.183435911	0.3645944339	0.2102493933	0.1606296	0.1854543384	0.1827243988
5916	0.1162002947	0.2395704147	0.4641312661	0.1488854942	0.1283642727	0.1676197715
5917	1.2809528286	3.7726615133	4.7126833331	2.9664910655	2.0800814554	2.6060105162
5920	7.5205321118	1.6072527961	0.3236272072	1.2316099302	0.5549715254	0.4173614109
5921	0.1701945858	0.1389697244	0.1633450167	0.1225716738	0.1424235378	0.1512088059
5922	0.212016475	0.1335508651	0.0399409545	0.0265990959	0.0307496768	0.0338242635
5924	0.033129418	0.0369232191	0.0117839028	0.0152831491	0.0062926773	0.0083688632
5925	0.216255663	0.3499818209	0.4211396044	0.3785294155	0.3523265909	0.351573442
5926	0.0498148052	0.0072278886	0.0204347735	0.0308486722	0.0368492554	0.0290503521
5927	0.0014752818	0.0011934461	0.0010999273	0.0012562045	0.001234317	0.001860331
5928	0.3419772746	0.3600652773	0.5259695328	0.4452422838	0.5385844816	0.6325518612
5929	0.0023829057	0.0064308286	0.0170225602	0.0094786831	0.0041196298	0.0063668743
5930	0.0887393806	0.0804878945	0.0563491215	0.0675195932	0.0682779657	0.0529251616
5931	1.5740212245	1.6963415735	1.7844529288	2.9719781493	3.1937694111	3.3434927928
5932	0.0052838687	0.280144866	0.4392542666	0.4650311666	0.4424545207	0.4588911806
5933	0.0157887442	0.0047174348	0.0795304634	0.0586263066	0.0547210971	0.0611009755
5934	1.7834849789	0.2729052928	0.1647635291	0.2083407098	0.3463801309	0.2799303672
5935	1.5865240613	2.7457447295	1.5614457079	1.2315390467	1.2026908577	1.1734173181
5936	0.9751221587	1.483577715	0.8909185379	0.8920012287	0.7672020103	0.7585206076
5937	2.631066051	4.7914989096	1.005327712	0.6156983477	0.8327865546	0.6853213671
5939	0.0475914012	0.0723510789	0.0249279504	0.0491697122	0.0444316211	0.0439936268
5954	0.0617736705	0.5423774341	0.1809295515	0.3209764509	0.328084472	0.2611516633
5955	0.8480662251	0.5143877558	1.0068418602	0.4440912385	0.4967359585	0.7018434456
5959	0.0637769462	0.0076401631	0.0378801793	0.084527242	0.092434886	0.0744288649
5962	0.0115752271	0.0083040659	0.0114905868	0.0179244106	0.0287269975	0.0332278819
5965	0.0218584143	0.0143796818	0.0264056872	0.0359879927	0.0353599416	0.0310928571
5966	0.0758358254	1.2450763168	0.234810593	0.1933863081	0.1144626106	0.0932479839
5970	0.3715746956	0.6704365032	0.3034411128	0.2798414206	0.298045237	0.2505988386
5971	0.9714402777	12.4758941464	4.1007232416	3.5340875684	2.8871512339	2.4094540163
5976	0.7550508844	1.6391104827	1.0366182789	0.7192990469	0.6692362341	0.6575595329
5977	1.263022393	0.9033003094	1.2774938863	1.8482191819	1.6896724541	1.3060017135
5978	0.1399138501	0.0741948647	0.0518441669	0.0544717896	0.0531197641	0.0473908616
5980	0.2171283244	0.3680376248	0.2309806291	0.1537824202	0.1804091785	0.1776477754
5981	0.2912772657	0.2224816941	0.6060723195	1.1151917389	0.806102559	0.5728422021
5982	0.0609951564	0.1030019035	0.5557931925	0.4600489868	0.3929087233	0.4238027313
5983	0.0097535138	0.0181990042	0.28394301	0.2314892212	0.196151698	0.2207393575
5984	0.2891364842	0.2573959236	2.5348002823	1.9527325572	2.0190091218	1.9847590716
5985	0.2714740132	0.1663808777	1.9862721767	1.2634731634	1.5590586115	1.3979462526
5986	0.0880370013	0.0213966042	0.0522722747	0.0510231716	0.0514542267	0.0423347086
5987	0.2856639997	0.6978869757	0.5699895278	0.6687206274	0.5261719767	0.5770846726
5989	0.3786021343	0.1304277286	0.1901911318	0.1595283794	0.1354250108	0.1816675441
5990	0.0589701526	0.0401238309	0.0256643959	0.0639634479	0.0768639192	0.0843542923
5991	0.0404483429	0.0073279578	0.0212879583	0.0145634453	0.0116332787	0.0104984403
5993	0.1564716408	0.265030184	0.2696822819	0.2956641968	0.2343743971	0.3149407339
5994	0.0478255534	0.052298124	0.0901797117	0.0833206846	0.1126701632	0.0790577095
5996	0.2543060286	0.7348395978	0.1253937718	0.2175374546	0.0794923582	0.0323096878
5997	0.5792901511	0.0505370465	0.0330898115	0.0632492853	0.0632319453	0.0456921087
5998	0.0230139802	0.0148387496	0.0403046552	0.0738794127	0.0610248463	0.0672951295
6001	12.2971010326	21.2617246618	18.4505326006	14.4851523361	11.1653588895	8.0145137885
6004	0.0063893245	0.9284297518	0.3485149232	0.4645940968	0.4840326943	0.2890900242
6009	0.0090113013	0.2156274436	0.0654205548	0.0158686642	0.0192671321	0.0340061176
6010	0.0017169034	0.0022211737	0.001517532	0.0022161662	0.0013686887	0.0014385862
6015	0.7725361861	0.7189400815	0.5772086407	0.378645163	0.2995011834	0.3021427819
6016	0.02562489	0.025330485	0.0100059817	0.0152700961	0.0129166362	0.0176901869
6018	0.5015329193	0.4641514938	0.2024254106	0.3683884147	0.4362238893	0.3106001016
6019	0.0164438033	0.0027740441	0.0119518364	0.0332717774	0.0257751632	0.0198971524
6035	0.0343218259	0.0191393622	0.0207728562	0.0228995478	0.0455833215	0.0785092644
6041	0.1560755768	0.030831881	0.0210422884	0.0368088329	0.0460712744	0.0446902294
6045	0.0396203556	0.0603456274	0.041808295	0.0382466757	0.0419251515	0.0442299121
6046	5.8172015671	7.6572501089	4.1665330849	4.5414430342	5.0631037532	4.2646814609
6047	1.1271833373	1.3698027588	1.0599362446	1.0836038009	1.5347150655	1.3643779376
6048	0.8843089299	0.4912701367	0.9912884219	1.4863272057	1.6018816144	1.5482031363
6049	0.0565558497	0.0654758783	0.063895329	0.0466861275	0.0404619756	0.044702028
6050	0.8041217942	1.9746788508	1.0239487697	1.0078382231	0.8656194181	0.6253499166
6051	0.7603083886	0.1932513045	0.8049260137	1.5582725602	1.6075471012	2.0124270507
6059	0.1720804961	0.6822119531	0.5772608238	0.2809492558	0.2510313716	0.3180836553
6093	0.1696523508	0.1538802594	0.1476101525	0.1829692381	0.1507384394	0.1425118129
6094	0.0493067711	0.1405246571	0.1962784169	0.1008689048	0.0940961548	0.1119038968
6095	1.895520912	1.7358514053	0.0747775017	0.118030204	0.1006188517	0.0253777165
6100	0.1407015397	0.3426471715	0.2395667809	0.1929327871	0.157775262	0.1487822582
6102	0.0619506813	0.0969866723	0.0944388365	0.1549071477	0.179530283	0.1636603627
6103	0.0231345317	0.0326886933	0.0148892903	0.0098370865	0.0079547662	0.0060660683
6117	0.1630448727	0.0564837131	0.1305059694	0.0605629269	0.0697032624	0.1236128018
6118	0.6902495689	0.7711819065	1.4598170569	0.985592721	0.9986510031	0.8766863655
6119	0.8952915663	1.3906113663	2.6226465334	4.7540310036	4.1406159072	3.6637597522
6120	0.0684213167	0.1597441586	0.2257728706	0.2371470201	0.2089057865	0.2202893245
6122	49.0861140945	41.4184037749	39.2771319451	43.506312884	41.3242555316	38.468589684
6123	0.1589964877	0.1303749382	0.117659846	0.1021944169	0.0501125444	0.0177113601
6124	28.8697056929	25.1616918781	34.791298299	30.9669368315	25.2467683168	29.6075021982
6125	24.5399294125	18.2927260077	22.2909310483	19.0498051482	15.670284762	17.8765898843
6128	37.32651305	33.5238855139	39.6040045201	29.9439649933	24.4995433291	32.2512490707
6129	15.7451872301	13.0612250219	13.0476661709	11.8493268569	10.8040988639	11.6815811489
6130	48.7496497282	49.886133147	62.2169887624	55.6640385466	53.8069106355	60.6078183017
6132	32.1667203724	31.1022549203	32.884338337	37.4907503975	34.081645818	30.3497149278
6133	59.8654150312	51.1851334422	43.1592174979	53.0474642674	51.2229571393	41.8826332808
6134	4.1612197027	3.1987670205	3.2914564061	3.1278294981	3.731638852	3.3868050146
6135	52.1951895976	40.4471883853	34.1651938641	35.6584466507	41.2400399359	36.9145911274
6136	51.9304436777	50.9013457995	51.086330494	59.6418460981	61.2003193611	58.0558660727
6137	39.400360975	32.5211502743	27.2835897143	27.19496287	28.3907970844	28.3095583952
6138	11.273041058	8.0178128769	7.8781177866	5.8870106315	6.1880482492	6.3957672098
6139	20.0273731582	16.2729160135	15.7271974336	13.7078692354	13.7742630266	14.722452968
6141	36.4737625921	29.7988770037	33.0452928087	29.0100846515	31.9335005353	26.9833446168
6142	35.3236928547	27.7887908993	30.6864093007	28.8864820096	30.0510057241	27.0916991014
6143	67.5475817586	61.2635246502	60.9851999335	58.0081731616	60.4907643388	62.5811884971
6144	30.6476642423	24.0750630057	17.8259787291	17.4945121204	17.126751816	15.7446670798
6146	4.5337407553	2.6211776766	1.581392549	1.3932965127	1.9222220736	1.6961804794
6147	18.7303008231	14.062416058	13.0666535612	14.5265909076	16.7735947661	16.7350273798
6150	0.9533954325	1.1968071456	2.4962142813	1.7511097775	1.7156874754	1.7571737741
6152	29.0858190787	30.9090413373	35.5298150649	28.0530419539	30.0433923394	28.7496498951
6154	32.9225872813	26.9098279398	29.1451889179	29.2139849101	35.3031472502	33.562346877
6155	38.2233948257	35.9053343657	32.4381222743	32.8944613596	30.1109011538	27.8730787565
6156	38.9534840446	30.6743695391	21.4398219143	20.6989153382	22.6839779643	19.304752165
6157	0.0046578459	0.0152268769	0.0256752286	0.0022045533	0.0027697893	0.0039111415
6158	0.3488854583	0.2982428827	0.2146240296	0.1260268351	0.1503379846	0.1742184021
6159	13.7858516534	10.004726661	10.0768807731	11.0171608775	11.7911992712	11.1377995867
6160	51.6830472622	46.4817406747	38.6238533714	41.4955283128	44.6814282772	33.7548434079
6161	43.2387496162	42.2438510156	33.9926479779	33.3518601949	36.6748942204	33.9100913084
6164	38.4807258521	31.5002641034	23.3342677981	22.3087797608	24.977134593	20.606391161
6165	56.2520844425	52.4781289544	50.4004783062	53.4962993348	49.3274515814	47.4189460225
6166	24.6253368906	25.3747932152	24.4584301019	24.5729871571	26.3201490306	26.4941638316
6167	2.1563253505	1.9550957925	1.4581111435	1.1505560181	1.0474063822	1.1292163152
6168	44.0427980113	41.7020645171	48.0136593417	47.6921161211	45.9306816042	45.2452466883
6169	81.6064870141	74.285183692	69.3840228246	68.1847177136	69.2815415697	56.6079242541
6170	20.965917517	15.0564925732	10.5773807845	11.320342857	13.202356571	10.7973847601
6171	70.2759824008	54.9508787438	59.0621559838	62.7296274489	70.6312811262	75.531090849
6173	39.8936599746	36.7959097239	43.9569437485	41.3475385452	52.001654781	48.1550110337
6175	25.1960688128	29.7850546442	50.4797385875	54.4973055802	44.8742153001	51.1059782916
6176	58.0386141772	56.2805994738	52.0744245017	56.6075664241	56.5463019817	62.0009594007
6181	63.9035067434	61.8016894887	53.0002673319	51.3422394503	50.403507272	50.8085250721
6182	0.1766350804	1.9023571711	2.6252202789	1.3021808985	0.8525815413	1.4206727601
6183	0.5312464514	1.8885601287	2.4227844423	1.3481953853	1.0498070749	1.5491428486
6184	0.2890631374	0.6873170633	0.6078532065	0.6187774399	0.4813948374	0.5627255409
6185	1.7718575163	1.8839677747	1.6857696878	1.5768193988	1.9632268057	2.1980692311
6187	52.5657629208	46.996222286	59.1195178738	63.1911646557	58.3818428783	61.180418518
6188	16.1142231482	10.9366314976	8.3916515532	9.799869527	10.2489024003	8.1135438962
6189	34.1112276238	26.5067944462	20.8298346929	24.0446415753	23.500474313	21.8181737164
6191	42.3977879628	35.7499090127	35.1648276553	39.7387765101	42.8154791865	46.8563724062
6193	42.2047235628	43.3786374575	55.5692243671	44.7783038432	40.7198086897	42.0693221222
6194	68.2459671207	63.2222731036	56.5752853978	57.6324262683	56.2873900177	54.3872894392
6195	0.3284012698	0.1449405425	0.3533069795	0.3278784463	0.2947761871	0.3709896483
6196	0.0081471755	0.0058769333	0.0057745815	0.0095474937	0.0076546002	0.0016259019
6197	0.5651631061	0.4656766515	0.3940620411	0.2982435528	0.2872151282	0.270339033
6198	0.0752895474	0.1768928898	0.0764994903	0.0535654273	0.0551762055	0.0623243624
6199	1.8176634797	1.1566638143	2.039885487	1.438603964	1.1022540533	1.4862457381
6201	31.9336542442	29.2776079966	32.8781658582	29.6843256376	24.8268608065	24.6598070288
6202	93.6214200241	86.7297986215	84.7882345349	84.434014057	85.1414968639	79.722576998
6203	19.1460310861	16.1391681242	16.4682058984	14.6296384967	14.2040256707	11.4607551925
6204	28.462153282	25.4372932177	24.9747358303	25.120800315	23.8479482575	22.9194831505
6205	49.1137447788	40.8192850083	47.9956166645	44.9629047664	45.3546760308	40.0307472087
6206	46.1012352299	38.6879122223	36.3441107479	34.9549007923	31.7822603902	28.9726129141
6207	50.9384848961	45.7830893075	52.515026671	44.5711862314	41.7574511743	44.8986618489
6208	5.7365380776	3.9857735888	3.0626555356	3.3664661646	3.4638618862	3.0868637927
6209	46.3067281876	40.2290508614	44.6094568431	38.0630225611	39.0594958765	36.7435344976
6210	31.0637369579	24.549650072	18.3130557484	21.0805471159	22.8835800073	20.3358022505
