source	COPEB	ELK1	GATA3	IRF4	JUN	MAF	MYB	NFATC3	NFKB1	RELA	STAT3	USF2
CARS2	0.021164169853346	0.568491498123117	-0.004205253809503	0.001368756335606	0.368947507971887	0.476298161223348	-0.029379142340432	0.413312770434977	-0.714146244454082	-0.008837689575259	-0.055703419728298	0.025039821017312
MRPL24	-0.001023635138141	0.034516280423132	-0.026258415887278	-0.002367050982568	0.159744958872465	-0.230844194042946	-0.013579484046608	-0.504591648579896	0.627948850655125	0.000788986590684	0.972969782342325	0.010427165635069
C10orf76	0.000757199703044	-0.012619418886278	0.007305563473019	0.017597768401378	-0.00350562883834	0.050396908326475	0.034579860255885	2	-0.005137296930026	0.006089951052083	0.048748935949341	0.003694714603404
MUL1	-0.000131308182939	-0.99691743155246	-0.029008242392841	-0.007040250127638	-0.997027515140591	-0.997324196180581	-0.045410902397133	-0.997043905556615	-0.996539366012207	0.008642745926826	-0.997566692397013	-0.010234243099624
SAP130	0.001133223344883	0.124922597498446	-0.040057544166963	0.017373688591444	0.127589723905442	0.335941149043041	0.01874123102285	2	-0.075872640573753	-0.010325186616106	0.180884081441879	-0.00099884321586
RNF219	-0.012896501950262	-0.06460115476328	-0.011163478258963	0.000165479444027	0.013917271263158	0.023413674512135	-0.039954088175076	-0.058895831309459	0.055709193970159	0.003137683156234	-0.163771312360918	-0.016351184337789
CEP97	-0.019798255305023	0.155923302940847	0.172172627639396	-0.058740089503905	-0.003681951084864	-0.056668421743298	0.049439829446499	-0.044768150308028	-0.15766605511446	-0.006138472316249	-0.096961433195586	-0.028368717810418
TCTN1	0.029964335433665	-0.083073775423821	0.064145078666118	-0.010167658465505	-0.219553422046103	-0.099783079023992	0.056770552548423	-0.261488698205173	0.370621347879473	0.006881788817762	-0.133735620343904	0.021101959708212
ADIPOR2	0.008780455895029	2	0.024249752358337	0.00274633986319	2	0.050474980516812	0.004633381970019	0.077528232644599	-0.098355546817508	-0.00641168187065	0.126650272020683	0.008715336117247
LASS4	-0.01951594003031	-0.000603633058381	-0.05880973930002	-0.032561556921979	-0.012110402415396	-0.136377987808693	-0.114870963682984	-0.093601499786854	2	0.009017634075549	0.022438009958141	-0.010196686147847
FAM118B	-0.006504704564292	-0.264575376419589	-0.108447833485197	-0.021684143302874	-0.242451806896763	-0.205402313258125	-0.100940837008791	-0.23684970499156	-0.082478496737072	0.006630405959628	0.045827617216432	-0.003959556775686
RIC3	-0.002254254075281	-0.240234866628245	0.689220920808049	0.034357375490014	-0.184053448226726	-0.082398887912565	0.304480364625896	-0.253002954524502	0.044080696472072	-0.013829669884401	-0.219694386307576	-0.010700132735338
C14orf138	0.025758389507037	-0.568254966224389	0.060967898425094	0.012575017385142	-0.480167061252561	-0.479586460666471	-0.077532915124664	-0.50867929053526	0.306200308779046	0.00218132312945	-0.289739378935236	-0.003837829877909
NARG1L	0.016532493612136	-0.119949020458686	0.071210159256463	-0.03261704196011	-0.123547619693031	-0.175950957098954	-0.019411025104284	2	-0.087316234795066	-0.014537357179746	2	0.001931771405025
TMCO7	0.012270854531724	0.358556889386888	0.073073860826133	-0.024475346194212	0.362248159123826	0.244218041822441	-0.068311711260681	0.37291680858218	0.05450953525618	-0.009748306662099	0.030203419936653	0.011117150749272
HMBOX1	0.011267100754077	-0.96349164478699	0.061520456944695	0.006545716189803	-0.952947058587502	-0.949904087346804	0.049198190920301	-0.99966080759636	-0.912214501959014	0.013525301349742	-0.39878914342377	-0.006538164630072
RNASEH2B	-0.002347039085931	-0.214207339604733	0.014842064743773	0.023218976013246	-0.212019995580487	-0.082619243489504	0.024487518644672	-0.283252092230926	0.020139181890653	-0.006709406502329	2	0.009388646290951
SNRNP25	0.036313789656532	2	-0.040021928778111	-0.016741425189573	1.3997043047565	2	0.070178921596636	1.26762606358202	-0.277294491845429	-0.016158833445965	0.355018169966537	0.032470330062755
C6orf211	-0.010327797995806	2	-0.028470127075547	-0.014917205389661	-0.079520791224133	-0.060886202494878	-0.051915383687186	-0.080613054288852	0.076094451895916	0.001011387415586	-0.12677833472972	-0.004691507003879
TNFAIP8L2	-0.002088544775474	1.17025203288842	-0.061680329836574	-0.041503369285698	1.3820537445992	1.49596108974038	0.057683157827385	1.02383099428936	-0.268699732226111	-0.022149262065797	0.198310495112257	0.007403414741452
OGFRL1	0.028567452383301	0.006188884645228	0.010506955231014	-0.01351233594597	0.010390366919243	0.016479237048868	-0.108464023321287	0.109616165810467	-0.260153862725171	-0.012419317343934	0.025001237063873	0.024563362660545
OCEL1	-0.031136994408884	-0.063131513605642	-0.111688373166525	-0.02208105684009	-0.044776927351074	0.073169674351651	-0.234524191830026	-0.195828030838456	0.110013653771487	0.037348090281415	-0.063819939962495	-0.003225376723579
C1orf54	0.012557218138129	-0.996712949105917	0.276200373353348	0.009901119731906	-0.996017422464962	-0.996798496086281	-0.142111050843265	-0.996159154059991	-0.995307228389206	0.007699033105199	-0.996573255525618	-0.019849914856424
EFTUD1	0.042805225234631	0.048305882562207	0.053279939491789	0.004874128167002	0.036015713340447	2	0.134724792998602	0.003280732973757	-0.122058512293623	-0.019769768997686	-0.090742058829451	0.03474708770508
FAM184A	-0.055666873576737	0.358872795987742	-0.100219400298364	0.030463998835698	0.458339505062812	2	-0.074765907425242	2	2	-0.016134373024416	-0.564377548480549	-0.030893996655166
SCRN3	0.009436390614476	2	-0.014777761613998	-0.031377125285954	0.016744103814344	0.110807425663264	0.061804366956951	0.041520741369265	0.020728540884386	0.040806167704828	-0.0434088349472	-0.002754438707384
ARMC7	0.000926843311017	0.499589106670705	-0.001635031304352	0.001937888907853	0.451267835401971	0.246120032429579	0.018630126568397	0.502839928101351	-0.061959325220216	0.016973720031176	0.061903600671147	0.006858798396905
TMEM53	-0.008143288655307	0.371287382985769	-0.129957504612882	0.020227796732506	0.307372561578518	0.272476488323735	-0.021495800110202	0.188511897987287	-0.231336669554809	-0.009626785888825	-0.068427292663404	-0.02657373699475
C22orf46	-0.04688710361613	0.268633623619309	0.308109074231306	0.006134853081893	0.438796685074393	0.054088711931986	0.423095633900255	0.181616580491427	0.121482211911842	0.027066119576398	-0.350136395308906	-0.030787627040189
ROGDI	-0.028107734466812	-0.372705568319358	0.297329254849693	0.047523543865956	-0.417286852268697	0.051658460251441	0.077961694194728	-0.2152617559423	0.294214071993605	-0.039037243487242	-0.10231905277435	-0.023343734818912
CHMP6	0.006073480683942	-0.678135100354458	0.009539373337135	-0.017740971537195	-0.995767475225593	-0.996025538274138	0.081913832175644	-0.995451192174198	-0.997044759329415	0.008076302742979	-0.996578995520643	0.020145973223896
SRD5A3	0.030433326021507	-0.386376299833141	0.097628417700393	0.014246666649283	-0.475576650343845	-0.467718637098133	-0.097685422983506	-0.424637925189207	0.107026381031841	-0.001945392849457	0.022825460127735	0.02142782323342
PANK3	0.009374759005108	-0.340872290900825	0.082569635058091	-0.030699526241052	2	-0.236472876286582	0.107625804590582	-0.2806710012244	-0.098153348178372	-0.007143820889824	2	0.007677177819077
AKIRIN1	-0.012067533574237	-0.998556427570166	-0.014930558650506	-0.002198533974104	-0.998529452236207	-0.377182150577329	-0.067340747740257	-0.849581712455616	0.205762998742273	0.003269808775625	-0.349349081756101	-0.019035671818383
MCPH1	0.002113291346945	-0.271082739940169	-0.043305212855667	0.002864631520801	-0.195199616806317	-0.140156192580286	-0.078024899542115	-0.258778102863096	0.131923379247674	-0.011155555773595	-0.11458463935817	0.00268891710199
MAP7D3	0.026844408783922	-0.108090179830453	-0.00749172728175	-0.018451113203522	2	-0.117524528135515	-0.021782915739253	-0.06478435475993	-0.022696583225787	-0.001174455425633	2	0.019130869873433
C16orf57	0.028179360159496	0.717846002920556	0.061715527226923	0.000204166041972	-0.990955374668065	2	0.009319435714878	-0.990131221912635	1.35355837902822	-0.003538374177244	-0.989658742767285	0.01483156000029
RHBDF2	0.013653795339976	-0.640293517934066	0.041930718474539	0.016243599411576	0.21222409454429	-0.996420506267695	-0.049395154659953	-0.628290258587727	1.99015844845798	-0.007980525749061	0.38967212479529	0.010797968074956
TMEM204	0.017295549991462	0.259619070900727	-0.007025206086345	0.0020437443972	0.355745861251426	0.364314436692721	-0.005145079630312	0.350255479300708	2	-0.007193446967887	0.170226605955106	0.019935021985088
HECTD3	-0.030039564099667	0.135154267846884	0.000916966987777	0.018247086803661	0.21502969157459	0.062791797671279	0.02326082637919	0.194861962418893	-0.048021654055203	0.011812071116818	-0.102426628485886	-0.00608421618984
RPAP3	0.012784498947007	0.033152511067103	-0.038770914768855	-0.010581989052028	0.119301417065744	0.086711399453447	-0.024631487046755	0.108755751484616	2	-0.01116317285899	-0.053966923513503	0.012166750552758
PPP1R3B	-0.017969695502609	-0.035180203579551	0.059123372433782	0.028530619894405	2	0.021038123311993	-0.029576118516598	-0.040389581516231	0.141440402450792	-0.008939556516152	-0.211047707900131	-0.016791030666447
NEIL1	0.002589922623185	0.570087819463595	-0.123995419284195	-0.056830882007404	2	0.491098175104792	-0.247927850793106	0.377524026605203	-0.280502060936292	-0.000624006541253	-0.078571115990963	-0.01935937723142
HSPBAP1	-0.000444414613249	-0.321794543442819	-0.074136199568499	0.003261528060031	-0.303381456888491	-0.185999791967115	-0.05865854974655	-0.337787989853804	2	0.013684622705687	-0.159019975239177	-0.001891559288984
NARG2	-0.035609550852396	0.061950897260264	0.032589679573365	0.016514664465178	0.066171619999759	2	0.123619740759525	-0.03465314117749	-0.062924695434727	0.010376101619346	0.086480755007585	-0.068736017063101
PLEKHF2	0.011278031419828	-0.331486873010311	0.052692345965223	0.003700529034168	-0.304479205940976	2	0.006488908804009	-0.383219880785206	0.136794222031939	0.013100718262327	-0.215998719337349	0.019519692522912
PARP8	-0.011452157287845	-0.504786315944192	0.027350270150069	0.060018825128337	-0.349177593929063	-0.310642396075508	-0.067477266334428	-0.470751021511967	0.316098204198558	0.010245907863469	-0.307360456896413	-0.009126098806609
ZCCHC6	-0.010707390598105	-0.401432668589184	0.086081997866538	-0.00222248607318	-0.352816229791279	-0.427613806661995	-0.03726919235602	-0.380292105145834	0.189807818754875	0.003950916658044	-0.254337891396835	-0.012786809634044
NLRX1	-0.010648706436829	2	0.077937461843294	0.009345676983073	2	0.415982232998682	0.135794541728834	0.521489825907953	2	-0.012028330003664	0.159746929247135	0.000626279353282
FN3KRP	-0.038484920414983	-0.882650417641649	-0.011401308805566	-0.001225262699667	-0.997188832958804	-0.997075031377452	0.137488421424404	-0.997297840321093	-0.998186410339716	0.007455603944142	-0.998174496678008	-0.027008925580611
ZNF329	0.029697837172825	0.07319363161997	0.012234652424888	0.013292221210768	-0.103125295705693	-0.126523624150691	-0.108915068210013	-0.106240271504424	0.187445812698059	-0.003999866887675	-0.01966409743062	0.007803134853515
FASTKD1	0.008977495291934	2	0.019865641641315	0.012600106882196	2	0.253596967381584	-0.02699918678139	2	-0.265770341382188	-0.025362991004368	0.121826073315517	0.006537042520124
OGFOD2	-0.017788210075029	-0.990002676077756	0.01155594183542	-0.001209930307804	-0.990197360248553	1.65792145731479	0.042688084646084	0.660614528564323	-0.99450191677917	-0.00685311876382	2	0.008619717443665
SMC6	-0.001676978309588	0.202356768468753	-0.042826272525706	-0.023394087993105	0.172233231730363	0.31681506602975	-0.006069695006513	2	-0.094733517290933	0.003146589165551	0.058663090855281	0.006340965473212
C22orf29	-0.012093235410349	0.065187002503486	0.022358220439215	0.016786627071231	0.216785464830177	0.189778486829217	0.064852519845193	0.170597597704362	-0.077610068864085	0.013980434188165	-0.079444784900288	-0.009334706898009
MLF1IP	0.018477326460153	2	0.026648371705897	-0.064486249152877	2	2	0.266774636686428	2	-0.095541538895519	-0.042126347144105	0.369816893465228	0.021000365356901
ZDHHC14	0.006385451103187	-0.992192084600678	0.020179153246879	0.044387187021742	-0.991886914904407	-0.993329007271317	0.064932583988159	-0.991314857967916	-0.993876130123561	0.017064388223354	2	0.002983656468289
C11orf61	0.00921045511622	-0.251419139680807	0.107738324329737	0.012655098771044	-0.150770111608657	-0.458045945100972	-0.073331825841969	-0.160988579471445	0.142616716000257	-0.017068129082452	-0.163897547802302	-0.001452350558872
SAP30L	-0.022843342241134	2	-0.070106744521153	-0.003241240982989	-0.086973220296711	0.099786084654112	-0.028929301445091	-0.414153136654811	0.012960610093311	0.001792872814195	-0.042619800799634	-0.008538342971695
C14orf139	-0.035744270797757	-0.026858370723285	0.193309077400488	-0.001211136003935	1.58700812560289	-0.990656044293532	0.197883948792752	-0.291053125972946	-0.994437828878498	0.003651218401328	-0.996372625999774	-0.031711840439488
QTRTD1	0.021573157744554	-0.155410475794736	0.033163907199107	0.005665447460033	-0.107440857486687	2	-0.05945677351452	-0.124859738013773	0.097227169942881	0.000294499855837	2	0.013868276873915
ZNF322A	-0.003707874510585	-0.993521093881045	0.00826523013177	-0.003788257642773	-0.993223155769231	-0.991534817789662	-0.062497198668407	-0.993587962885368	-0.991439722661758	-0.004473093289414	-0.992582113755514	0.002011559175999
YRDC	0.004984538517942	-0.238687674744113	-0.059647045286709	0.000959425732491	-0.235249086075356	-0.994533486079571	-0.139486986087556	-0.040207845719734	-0.011636620675961	-0.000121531112331	-0.139242497562106	-0.003703206295606
MANEA	0.028863925342802	0.006221069466055	0.037348036050849	-0.00178372394598	-0.045567259012626	0.006891924850203	-0.082743170561943	-0.044347435060179	-0.109351189838247	-0.006827380559264	0.00751804894696	0.021944545419244
GALNT12	-0.139730828962467	0.574513610592301	0.049914928110124	-0.02224048096663	0.944416030857213	0.856811587776514	-0.053549396468367	0.723419810654214	-0.253684948909329	-0.021914603950712	-0.160832168459546	-0.06024342183904
C14orf169	0.038047617525093	2	-0.087204059839146	0.013203511130522	2	-0.072981949862546	-0.064781891572993	0.009597699339065	2	-0.006710140148812	0.058347456464891	0.026733775826621
ZYG11B	-0.002422905525289	0.357685517489919	-0.031080033748962	-0.02684812682201	0.306715901403294	0.291131105335452	-0.060398908379399	0.165511867133253	-0.076933569844681	-0.015399527923913	-0.116523015199604	0.000891874681942
C17orf101	-0.014790312347223	-0.995876996726354	-0.134354730992694	0.0037029016158	-0.995650547451872	-0.995282713043003	-0.073374026270961	-0.996103975508567	-0.996960893988792	-0.005543987881872	2	-0.00103435747424
PRKRIP1	-0.012354613369658	0.506170280540515	0.080510799643867	0.006313296172294	2	0.440568925146548	-0.035781864449791	2	-0.694681187412346	-0.00348749086646	-0.992326327205209	-0.008584158888911
NOL9	0.022533414563742	0.243934931517641	-0.006332352269579	0.007277581628598	0.125644069363663	0.122067791586108	0.012513490890442	0.194991400538026	0.081024376384459	-0.001683017273519	0.198444973412155	0.017287739458095
GLT25D1	0.033253387512606	0.66880765585283	0.019555391860596	0.025791330795005	0.485637495005599	0.376498650083983	-0.055723034077883	0.499318065973865	-0.112012733863691	-0.009603839102924	0.277877425300195	0.016599556939804
MORC4	0.003264291601097	-0.27302155607914	0.047383857433895	0.004929203899242	-0.335914846494999	-0.292481082209771	0.063461481305489	-0.367674611201954	0.20119247154621	0.003666645179167	-0.004227230900167	0.006106588006308
IPO4	0.031171779607417	2	-0.029885688437559	-0.002554915071438	0.130961455521159	2	-0.0059340913721	0.269222726588269	-0.116309960344824	0.00192638559324	2	0.031999467589821
GTDC1	0.005191667224027	0.036282437559115	-0.031030419734231	0.067226019174325	0.016729945789075	-0.006505884617179	-0.041150182534312	-0.029272917948303	0.097578904124804	-0.003135355635473	-0.070892095383493	0.000503310724388
TMEM149	-0.035871753502549	-0.998048467214756	0.217047892651172	0.010006042945179	-0.497367829439187	-0.997612689966994	0.158763381671567	-0.633199633175461	0.27447946523832	0.00981599352863	-0.995526530458488	-0.021897611509854
CCDC51	0.013911027851899	2	0.004727015385985	-0.011967694758937	2	0.904193543363551	0.143290830631475	2	-0.218021542485421	-0.008215271540659	0.34404726539605	0.021886148065271
NPEPL1	-0.012597371023101	0.045904293483563	0.001330669568528	0.009818990065094	0.281271565406254	0.383456356442341	0.018598516450675	2	-0.332295641231944	0.010620506883804	-0.00429040208399	-0.005666744936308
PPCS	-0.027360849307172	-0.82127025742695	0.004383199636837	0.005046485374952	-0.528190109525415	-0.997407543656422	-0.017762301155072	-0.997918780398958	-0.996795442717578	-0.003741998439322	0.583726677470792	-0.019340466796709
TBL1XR1	0.012297892538875	2	0.002986930337761	-0.022644423037185	-0.295229769141198	-0.277472980631442	0.045073153043122	-0.30076546012469	0.133191787449022	0.009040628935581	-0.107005792643548	-0.001448557011551
AAGAB	-1.19022590555629E-05	-0.111361650860674	0.035705625150052	-0.008194846613116	2	2	0.032132969035488	2	2	0.026701019044408	2	0.00865059186466
VPS37B	-0.019088264256008	-0.35484189370499	-0.080173839588564	0.007658742893833	-0.997019800160975	-0.99732440984532	-0.047589328917596	-0.997075387675111	-0.992940933148219	0.017601381567619	-0.996587564183373	-0.011142487215129
ANKRD55	-0.037353758667666	0.211092403890833	0.050134783445271	0.047255113361266	0.729840664881257	-0.048027341904787	0.974966169053337	-0.06555328705725	0.736606604243567	0.152923478894173	-0.137972478022035	-0.032259072736287
SUV39H2	0.028259885707846	0.273828998198441	-0.010573059520808	-0.015686308057628	0.30087516843407	0.128985959811116	0.023673752652921	0.213030899590242	-0.073641729922385	0.028946947942323	0.090997770163083	0.015539391890687
ZNF768	0.010456133455625	2	-0.020278928207978	-0.07518873686992	0.231653169508215	0.068621074374958	-0.055769547242703	0.152811783487578	0.011572047565308	0.062244436509528	2	0.012967451529028
WDR59	-0.013431751769631	-0.344010553901039	-0.131780887652147	0.01224909468391	-0.285942290142589	-0.241021036346348	-0.094138276610081	-0.358298554964926	2	0.019315986135446	-0.130637180544744	-0.006028469313308
PALB2	-0.017576891013049	0.053211445917744	-0.019037281663864	-0.01480085290947	0.239380714448141	0.19156251060304	-0.006369017419966	0.125598553167981	0.038767801141619	-0.018028497283709	-0.27060191811483	-0.023371142583255
C1orf113	0.078853040253862	-0.999760514244844	0.274979196720909	-0.069940287706707	-0.999763921757594	-0.999857031624961	0.048146946133664	-0.999720840510791	-0.999899670485639	0.079725775137199	-0.999898960018435	0.047238016229153
NARS2	0.001961130514885	-0.121158850716978	-0.003104788784056	0.001666896788955	-0.062047254142722	2	-0.002646630816187	-0.064861305011632	0.049866288382515	0.00085788608716	2	-0.000987344039447
KCTD17	-0.000362514810853	0.73083197239304	0.045855541450022	-0.021295130338352	0.617195653080394	0.589708946870989	0.044295905205384	0.614239206114998	-0.113096149648866	0.023772372882381	0.234675857317521	0.021805938536837
TBC1D17	-0.04545852439987	-0.267684596589569	-0.053368223712465	0.02259752579118	-0.327551915902311	-0.421911081625523	0.017401940151284	-0.289357644748546	-0.010727802177035	0.021158632582624	-0.09390309170286	-0.03845393388012
C17orf42	0.003152172137895	0.079465884481436	-0.100733845438109	0.003077579318816	2	0.097614986326701	-0.075738361864464	0.070216309074964	2	-0.006755934223927	-0.129351032366898	0.004183167270119
BBS10	-0.042769053043953	-0.124341150875758	-0.004548796384161	0.004949472777616	-0.12742170276083	-0.147409014044709	-0.088338192757969	-0.239867038678403	-0.075656040433698	0.000984829193083	-0.2428522973698	-0.031108120049838
ZNF419	-0.023882314465777	-0.505435057226131	-0.024220604088021	-0.001129471437911	-0.373711501841558	-0.384493559779712	-0.142572092113647	-0.449394627299496	0.249533929870291	0.017105803511895	-0.240727757043966	-0.040789379130886
CLIP4	0.00082673871612	-0.995548223028097	0.015187806729125	0.014387151859023	-0.994951151574808	-0.994216684541682	-0.161223228197969	-0.994824651916271	-0.991922481501629	-0.004374675983728	-0.992850479000176	-0.001082585023183
ECHDC3	0.024161800716567	0.499928976393134	-0.024817784367759	-0.008274802419334	0.904035682078291	0.202735903042097	-0.106569885745443	0.182077256563488	0.573020889301709	-0.009760227701547	0.152752774411074	0.016209806016939
LMAN1L	0.027853497589842	0.41403601457736	-0.245350417086903	0.008160791883292	0.696768070908353	0.347055766331357	-0.304479009684885	0.374059310218104	0.650340013327675	0.018013281741343	0.367056206508685	0.028574333114907
SLC25A22	0.033955749728194	-0.220674849745117	0.049855228277408	0.004584898496695	-0.526958779539369	-0.997119028502321	0.120177648867481	0.047783038457826	-0.997492577592461	-0.007385727438569	-0.076013590855487	0.023194957430759
ZFAND1	-0.021357540606377	-0.23263480038255	0.01419613680311	-0.008547053115232	2	2	-0.020402200903739	-0.150868435246973	-0.018706128304756	-0.001670261296957	-0.221761488629289	-0.001586076669879
SNIP1	-0.033592723511506	-0.272140560104069	0.023076737436978	0.009552572734256	-0.21078957890438	-0.145376518207849	-0.079002827695051	-0.269646197671195	0.148548979724161	0.004413319810175	-0.150500987087555	-0.019366826154801
ASB13	0.01929954110801	1.01244618765598	0.047210031257489	-0.053275486350337	0.8225218628078	0.822652661772131	0.10458494853981	0.925582534562357	-0.037216957930163	-0.032815667177887	0.215653675026869	0.026378849900264
DHRS12	-0.036164750284751	0.37581853701799	0.09753880530372	0.004239795590214	0.541222528745203	2	0.022061281096677	0.39034851401253	0.001355630852465	-0.008694477120612	-0.112069833204209	0.020898336528736
ZNF668	0.03160731428312	0.823371454723865	0.019937222118024	-0.008076311739054	-0.991549981041869	-0.991609121378238	0.010095452536167	2	1.69732695865563	0.007010271543908	-0.991221836193919	0.029354469877361
GEMIN7	0.018509940184458	-0.73570553626935	-0.026591992915643	-0.016557168714143	0.107103877354404	-0.993351363492655	-0.079531481076893	1.73395397318551	0.332027166824065	-0.003180194597303	-0.993014407054306	0.015831964316865
ISOC2	0.006089437963789	-0.99714079331502	-0.037151305709898	-0.005234538574262	-0.997399140560872	-0.443507035749681	-0.026771143960087	-0.997570020175883	-0.998140172276165	0.012491574812921	-0.997620131104659	0.02366442621708
ELMO3	-0.004675685555153	-0.05021151664191	-0.039730805489503	0.007102909446633	-0.154657585118976	-0.179679059436847	0.096719145652027	-0.024565304707583	-0.12338805317531	-0.008662109086714	0.12295409052494	0.013602085159082
C15orf29	0.02137969319646	0.049039064528901	-0.04996977658313	-0.019391330155596	0.200747555207521	-0.11277016665392	-0.192158121384412	0.183831900007686	0.016194931491018	-0.014949658681229	-0.08166685979237	-0.000597015740709
TXNDC15	-0.013427295111207	0.060346303345527	0.159467252236756	0.006962999040425	0.199904551281403	0.092282924869805	-0.150657242876931	0.073137081767231	-0.056709086886091	-0.012034071475077	0.06166666933277	-0.014838915555347
ACBD4	-0.044532381191683	0.299483727922866	-0.106061883150658	-0.041871363498494	0.126903143908802	0.184120517356345	0.091664749627105	0.189705500737482	0.017269819488768	0.021813582670785	0.052416140894182	-0.017913328120284
MICALL2	0.002287373900086	0.390236999633869	0.064624807849446	-0.009021984986302	0.385873308138075	0.160351203941095	0.024575515967982	0.26724418910439	-0.298347055090247	0.027091916647325	-0.053103011121581	0.03920582301249
CCDC82	-0.002680359024559	-0.295853282960606	-0.046083714485872	0.00422078738374	-0.165875340117934	-0.259791317374313	-0.059293300059625	-0.239101571577466	2	0.000438064773442	2	-0.001582686399343
IQCA1	0.008255635464928	-0.95155967351751	-0.222066720765482	0.137776783076387	-0.956244822940393	-0.944914154294078	0.306970288611882	-0.957835133997842	-0.973137713745745	-0.061720143917588	-0.967429685837775	0.037102282996841
MYH14	0.04565749774669	0.219061591468781	-0.073851541847764	0.012394337830904	0.073995212999647	0.108446043053214	-0.049637580304411	0.177502303009566	0.172612744339912	0.021006787146503	0.200853586378619	0.018220992728407
KLHL36	-0.032748542792949	-0.996683065826187	0.066227829289235	-0.000317756340653	-0.996607236252298	-0.996253511931551	-0.037947545382936	-0.996745884747959	-0.994870846735045	0.012654233642896	-0.99554733859321	-0.0245792405265
ZNF665	-0.013290324191981	0.484997359031746	-0.052847197621249	0.036343624739937	2	0.088233454755688	-0.31112070874051	-0.091979849397268	0.047887718409954	-0.100406134536078	-0.337458512487095	-0.008838289330031
FBXO31	-0.016854363017106	-0.011421656745923	-0.054797533280894	0.005915404774962	-0.147029679294534	0.122992310024917	-0.065677824927231	-0.090161347381491	-0.030584005210005	-0.010867699103068	0.195046432377715	-0.028259839774654
GSDMD	-0.036626500149209	0.855857989865112	-0.014459833519155	0.066537873933687	1.08651627346263	1.32947167539591	0.005022667893592	2	2	0.004488686740574	-0.127843835727412	-0.003935170606048
C12orf49	-0.002066985605725	0.033216091354001	-0.067544581892046	0.023991811326128	0.017317775016912	-0.013353037232361	-0.081870796096162	0.182724794381828	-0.085356224394611	-0.016452380516499	0.112023574891012	-0.004277216492305
ALG9	-0.000390991710784	0.029593424842869	-0.066052940433687	-0.0037165316782	0.03846588784221	-0.003297899313352	-0.106460398108796	-0.087442039459626	0.113249996289058	-0.002313884391265	-0.080349946380558	-0.009222607973141
ZNF408	-0.028615852644405	0.29150893715777	-0.010656770483157	-0.028188091584342	0.243327918511276	-0.083689473858131	-0.18029393175726	0.21060143639719	0.077181440689463	0.044966204085819	-0.119724964724861	-0.001835607712495
ARMC5	0.010213113089155	-0.99710387932171	0.022732109787582	0.019068231611934	-0.997152031096962	-0.394776183354338	-0.053064313263238	-0.541496322783729	-0.995298400752878	0.01023514987274	0.065917247616651	0.0195259122428
HPS6	-0.007900569588112	2	0.01538480130692	0.009499461885548	2	1.91672885544706	0.074475994894925	2	0.691341559944393	-0.00250147330077	0.135313857379652	0.005508030886108
VASH2	0.004179174861186	0.289675381003138	0.128429004836419	-0.007408142067445	0.238190779436861	0.428101867673821	0.518458559609619	0.417003793205592	0.843995594772856	-0.02095113074407	0.027070039933906	-0.007010754121858
TTC21B	-0.005716678547651	0.028535871044508	0.027991530815801	-0.005619318817824	2	-0.096071847605032	0.010130406166219	-0.009421114177189	0.000578309985204	-0.005923587253918	0.008045959106551	-0.004356730590825
SLTM	-0.02584901865814	2	0.011258736292712	-0.003943614263205	-0.188257567791578	-0.182011753138293	-0.10005037440567	-0.16463593793949	2	0.000246082711699	-0.05988561400667	-0.038297699045012
MMRN2	0.101240661072924	-0.364897791595109	0.471684739066841	0.016548333433248	-0.643258189556863	0.033717446278937	0.730243150120767	2	0.16864999239335	-0.00936477022045	0.082806985977688	0.021646680692137
EHMT1	-0.02577933733309	0.205227597900109	-0.004794261155082	0.005131999605091	0.214919063817703	0.240943974794112	0.017137289104702	0.257703154748312	-0.057503976111847	0.002056811386131	0.070714725290321	-0.016603841466739
AGMAT	0.02985975601981	0.260390773609463	-0.000112812656512	-0.001487096125159	0.2062111287096	2	-0.056041591218638	0.257446729522245	-0.207976768758011	-0.017526053692273	0.252174446295315	0.035444307492369
MOBKL2B	-0.044920924085646	-0.42434274314104	-0.019465927565319	-0.163654848016599	-0.356011494564316	-0.260350939995714	-0.133240116413233	-0.023512020791695	-0.109171889721524	-0.013507632133951	-0.156519584395841	-0.010792920028392
METTL8	0.008331269932443	-0.06678132097725	0.001311613777511	-0.009465071001749	-0.042124614417971	-0.070728993267625	0.029525047381223	2	0.13400188713012	-0.012070649833756	-0.117715036504968	0.000645132813875
NAT11	0.012629017243605	0.727738768056428	-0.039356297040899	-0.000656199993228	0.316545764049113	0.375484591495066	0.011329793859949	0.167541825165793	-0.42950327498034	0.065954616918914	0.429880148820099	0.007360885615121
QSER1	0.019815514997636	-0.257784737021953	0.109432537147617	-0.012649997980058	-0.248648287142258	2	0.189772212657136	-0.336560188737539	0.175131993870622	-0.020432496626722	-0.05017762681649	-0.004871801382834
GEMIN6	0.037015384046086	0.409185114757129	0.06841117834278	-0.007409362410198	-0.476839848911022	0.106571660921306	0.126899594391629	-0.008789399385615	0.623584658239204	-0.003729558476129	-0.311422814602175	0.037024921016787
SGK269	-0.003014522873028	-0.664291852717734	0.018607219017161	0.021621092033985	-0.68287610107109	-0.696768202800084	-0.027782398173596	-0.685518843586851	-0.137373374440005	0.000561221401174	2	-0.007123199366348
